"Trait","Trial","VarG","VarE","Mean","H2","CV","PEV","Ac"
"BranchlevelNum","13Ayt16HighFlowerIB",0.20453132042178,0.644278544131279,3.43292354813077,0.39,0.23381517953473,0.12836977678526,0.61
"BranchlevelNum","19.East-africa.PYT.16.UB",0.085714284783296,0.24761904831064,4.26666666666666,0.41,0.116628129427272,0.0506493503821445,0.64
"BranchlevelNum","20.GS.C1.C2.C3.UYT.30.IB",1.02116405338838,0.174603169897847,2.57142857142857,0.92,0.162499338317689,0.0804258041660151,0.96
"BranchlevelNum","16.GS.C1.PYT.20.UB",0,0.242105263157895,3.2,0,0.153763103848951,0,NA
"BranchlevelNum","17.GS.C2.res.AYT.14.IB",0.14487013207126,0.203822629102681,2.12473536786711,0.67,0.21248161200231,0.0481897856962741,0.82
"BranchlevelNum","17.GS.C0.C1.AYT.20.setA.IB",0.611080096420281,0.464795976454758,2.39999999999999,0.8,0.284066446297842,0.125834329642687,0.89
"BranchlevelNum","17.GS.C1.PYT.20.IB",0.828947371372206,0.126315789083449,2.75000000000001,0.93,0.129239754947804,0.058686539203566,0.96
"BranchlevelNum","21.GS.C4C.AYT.28.IK",0.101135318704255,1.23464882230988,1.54137355083744,0.14,0.720881401133828,0.0873687684701463,0.37
"BranchlevelNum","12CETearlyBulkingDrtkano",0.142625208655919,0.191984871092322,1.03912947067467,0.67,0.421661395046905,0.0501618072780087,0.81
"BranchlevelNum","18.GS.C3.PYT.24.MK",0.88586957078972,0.387681157724019,3.04166666666667,0.82,0.204703716914753,0.15904034101514,0.91
"BranchlevelNum","20.GS.C1.C2.C3.UYT.30.IK",0.868226626521534,0.224137925794789,3.31034482758623,0.89,0.143015938096537,0.0992570594465769,0.94
"BranchlevelNum","19.GS.C3.UYT.28.AG",0.191739183990024,0.51070296669819,2.44339996873594,0.48,0.292475590426976,0.101281418080406,0.69
"BranchlevelNum","16.GS.C1.ungenotyped.AYT.21.IK",0.156638506627685,0.277156031933452,1.87130057597107,0.6,0.281331664794706,0.0643770852209023,0.77
"BranchlevelNum","20.GS.C1.C2.CMSSurveyVarieties.AYT.40.MK",0.358922564414841,0.379322144303361,2.20561592482006,0.65,0.279237801278781,0.128399126006875,0.8
"BranchlevelNum","16.GS.C1.ungenotyped.AYT.21.UB",0.0698412686944098,0.744444445410113,2.0952380952381,0.22,0.411796608170782,0.0545017556491622,0.47
"BranchlevelNum","21.Intro.Lat.Ame.UYT.30.IB",1.01034483307692,0.275862067787885,1.3,0.88,0.404019792552167,0.121362741675767,0.94
"BranchlevelNum","20.GS.C1.C2.C3.UYT.30.MK",0.39167771772239,0.297436795142349,2.6551724137931,0.72,0.205401976919819,0.109903330173759,0.85
"BranchlevelNum","19.GS.C2.UYT.36.setA.AB",0,1.23584905660377,2.90909090909091,0,0.382142571777987,0,NA
"BranchlevelNum","19.GS.C2.UYT.36.setA.ZA",0.110275473016312,0.775760801712746,3.46919489335219,0.22,0.253883932872009,0.0864747397233534,0.46
"BranchlevelNum","20.CMSSurveyVarieties.AYT.33.IB",0.484262915072999,0.387976332244882,3.28751514489418,0.72,0.189467556561098,0.136643985125567,0.85
"BranchlevelNum","21.GS.C1.C2.C3.C4.40.UYT.MK",0.503205131503646,0.408974357495473,1.575,0.71,0.406038749208242,0.145400757055016,0.84
"BranchlevelNum","21.GS.C4.AYT.45.IK",1.06818182288573,0.361111109922666,2.22222222222222,0.86,0.270416345214818,0.154448937985071,0.92
"BranchlevelNum","21.GS.C3.C4.C4B.UYT.36.IB",0.612923278537036,0.316541421756237,1.55555555555555,0.79,0.361684375612947,0.130397438509041,0.89
"BranchlevelNum","19.GS.C2.UYT.36.setB.AB",0.914285720459782,0.58531745790763,3.47222222222222,0.76,0.220337403154096,0.221695121909203,0.87
"BranchlevelNum","20.GS.C2.UYT.36.setA.IB",0.400000025992968,0.242857133037578,3.66666666666668,0.77,0.134401464638633,0.0931506834518463,0.88
"BranchlevelNum","20.GS.C2.UYT.36.setB.IB",0.451587321606208,0.242857135856246,3.52777777777778,0.79,0.139692861694907,0.0956964767621041,0.89
"BranchlevelNum","17.GS.C1.C0.AYT.25.IB",0.789929551004624,0.280391706782623,2.67999999999999,0.89,0.197582186930827,0.0849948927283922,0.94
"BranchlevelNum","18.GS.C1.C2.UYT.26.MK",0.289743591255062,0.322564102023616,3.26923076923077,0.73,0.173725047434999,0.0784202745194962,0.85
"BranchlevelNum","21.GS.C1.C2.C3.C4.40.UYT.IB",0,0.652243589743589,2.05,0,0.393959020249055,0,NA
"BranchlevelNum","20.GS.C4B.AYT.40.IK",1.00512827617513,0.140705119480765,3.425,0.93,0.109520236719115,0.0657504482970756,0.97
"BranchlevelNum","20.GS.C4B.AYT.40.MK",0.245657502187598,0.337407945013601,3.35330273509416,0.59,0.173222734151368,0.101070980296105,0.77
"BranchlevelNum","18.GS.C3.AYT.30.UB",0.352906716687374,0.293831363368833,3.78571428571428,0.78,0.143186225598844,0.0776328872165328,0.88
"BranchlevelNum","20.GS.C4B.AYT.42.IK",1.17363531396513,0.209059232514554,3.30952380952383,0.92,0.138155813993863,0.0959810788842539,0.96
"BranchlevelNum","18.CMSSurveyVarieties.AYT33.IB",0.0440627331081166,0.585261727871119,2.95735132665404,0.17,0.25868553319076,0.0364094149197349,0.42
"BranchlevelNum","21.GS.C4.AYT.45.IB",0,0.815011988011988,2.255,0,0.400345961767067,0,NA
"BranchlevelNum","20.GS.C4B.AYT.60.IB",0.0887005648302029,0.213983050947526,0.483333333333333,0.45,0.957068318482995,0.0484956174101201,0.67
"BranchlevelNum","17.CASS.PYT.46.setC.IB",0.541567434256363,0.31438069418354,2.84782608695652,0.77,0.196885834309593,0.123505012891843,0.88
"BranchlevelNum","18.GS.C3.AYT.30.IK",0.213548290291005,0.277277718217983,3.03333333333333,0.7,0.173595054344614,0.0651586209281913,0.83
"BranchlevelNum","18.GS.C3.AYT.30.MK",0.333333335014531,0.296551723620331,3.66666666666665,0.77,0.148517898650951,0.0762411347370893,0.88
"BranchlevelNum","17.GS.C1.UYT.34.UM",0.523172908271354,0.540998216533083,2.79411764705882,0.74,0.263240816054072,0.134107243949706,0.86
"BranchlevelNum","19.Hawaii.PYT.54.IK",0.756698814498944,0.231921928566919,2.72791021205368,0.86,0.176539070351079,0.10943218640288,0.92
"BranchlevelNum","18.GS.C1.UYT.34.OT",0.467023201543462,0.620320844186072,1.64705882352941,0.69,0.478188444796566,0.143319281440924,0.83
"BranchlevelNum","18.GS.C4.PYT.80.SETA.AG",0,2.17875914934739,3.38961038961039,0,0.435466579192193,0,NA
"BranchlevelNum","19.CASS.PYT.52.IK",0.779638126055242,0.21653237805718,3.84159450690117,0.88,0.121129493450076,0.0979824916843461,0.94
"BranchlevelNum","18.GS.C1.UYT.34.UM",0.169340472443531,0.282531190209274,3.29411764705884,0.64,0.161359334443394,0.060519647615809,0.8
"BranchlevelNum","16.GS.C1.UYT.34.UB",0.204396920133309,0.230837786105075,3.1764705882353,0.73,0.151254607095051,0.0559015838097477,0.85
"BranchlevelNum","17.GS.C1.UYT.34.UB",0.204396920133309,0.230837786105075,3.1764705882353,0.73,0.151254607095051,0.0559015838097477,0.85
"BranchlevelNum","18.GS.C4.PYT.54.ON",1.20821927629439,0.674436983077794,3.00844238803541,0.75,0.27297884342328,0.313398963247163,0.86
"BranchlevelNum","17.GS.C1.UYT.34.MK",0.313131315121271,0.239750445081891,1.76470588235294,0.8,0.277464469454431,0.0636676668079858,0.89
"BranchlevelNum","16.GS.C1.UYT.34.MK",0.313131315121271,0.239750445081891,1.76470588235294,0.8,0.277464469454431,0.0636676668079858,0.89
"BranchlevelNum","17.GS.C1.UYT.34.IK",0.80332740050196,0.220142601418295,2.52941176470588,0.92,0.185495130340785,0.0672388563236543,0.96
"BranchlevelNum","18.GS.C1.UYT.34.IK",0.0912061783328625,0.79738562181725,3.02941176470588,0.26,0.294764984936615,0.067904960742398,0.51
"BranchlevelNum","18.GS.C2.UYT.36.setB.AG",0.496349987402203,0.387655072568511,3.33333333333333,0.79,0.186785857417434,0.106623119120059,0.89
"BranchlevelNum","18.GS.C2.UYT.36.setA.AG",0.430158732389837,0.541005290143933,3.33333333333332,0.7,0.2206591854262,0.127065521238699,0.84
"BranchlevelNum","18.GS.C4.PYT.80.SETA.IK",0,2.18991639242597,3.39473684210526,0,0.435920861873372,0,NA
